0.00.029.853 I cmn  common_param: common_params_print_info: verbosity = 3 (adjust with the `-lv N` CLI arg)
0.00.110.275 W srv  llama_server: -----------------
0.00.110.279 W srv  llama_server: CORS is set to allow all origins ('*') and no API key is set
0.00.110.279 W srv  llama_server: this can be a security risk (cross-origin attacks)
0.00.110.280 W srv  llama_server: more info: https://github.com/ggml-org/llama.cpp/pull/25655
0.00.110.280 W srv  llama_server: -----------------
0.00.115.907 I srv    load_model: loading model 'C:/Users/cpuch/.lmstudio/models/unsloth/Qwen3.8-27B-GGUF/Qwen3.8-27B-Q4_K_M.gguf'
0.01.005.950 W model has unused tensor blk.64.attn_norm.weight (size = 20480 bytes) -- ignoring
0.01.005.961 W model has unused tensor blk.64.post_attention_norm.weight (size = 20480 bytes) -- ignoring
0.01.005.976 W model has unused tensor blk.64.attn_q.weight (size = 35389440 bytes) -- ignoring
0.01.005.981 W model has unused tensor blk.64.attn_k.weight (size = 2949120 bytes) -- ignoring
0.01.005.986 W model has unused tensor blk.64.attn_v.weight (size = 4300800 bytes) -- ignoring
0.01.006.003 W model has unused tensor blk.64.attn_output.weight (size = 17694720 bytes) -- ignoring
0.01.006.009 W model has unused tensor blk.64.attn_q_norm.weight (size = 1024 bytes) -- ignoring
0.01.006.014 W model has unused tensor blk.64.attn_k_norm.weight (size = 1024 bytes) -- ignoring
0.01.006.018 W model has unused tensor blk.64.ffn_gate.weight (size = 50135040 bytes) -- ignoring
0.01.006.023 W model has unused tensor blk.64.ffn_down.weight (size = 73113600 bytes) -- ignoring
0.01.006.028 W model has unused tensor blk.64.ffn_up.weight (size = 50135040 bytes) -- ignoring
0.01.006.034 W model has unused tensor blk.64.nextn.eh_proj.weight (size = 55705600 bytes) -- ignoring
0.01.006.040 W model has unused tensor blk.64.nextn.enorm.weight (size = 20480 bytes) -- ignoring
0.01.006.046 W model has unused tensor blk.64.nextn.hnorm.weight (size = 20480 bytes) -- ignoring
0.01.006.061 W model has unused tensor blk.64.nextn.shared_head_norm.weight (size = 20480 bytes) -- ignoring
0.08.463.967 I cmn          init: llama threadpool init, n_threads = 16
0.08.580.013 I srv    load_model: initializing, n_slots = 4, n_ctx_slot = 16384, kv_unified = 'true'
0.08.585.630 I srv          init: chat template supports preserving reasoning, consider enabling it via --reasoning-preserve
0.08.585.649 I srv  llama_server: model loaded
0.08.585.650 I srv  llama_server: listening on http://127.0.0.1:8144
0.10.924.368 I slot get_availabl: id  3 | task -1 | selected slot by LRU, t_last = -1
2.25.819.594 I slot      release: id  2 | task 5408 | stop processing: n_tokens = 2184, truncated = 0
2.25.851.848 I slot get_availabl: id  2 | task -1 | selected slot by LCP similarity, f_sim_best = 0.980 (> 0.100 thold), f_keep = 1.000
2.25.852.306 I slot launch_slot_: id  2 | task 5443 | processing task, is_child = 0
2.27.119.560 I slot print_timing: id  2 | task 5443 | prompt eval time =     156.26 ms /    45 tokens (    3.47 ms per token,   287.98 tokens per second)
2.27.119.565 I slot print_timing: id  2 | task 5443 |        eval time =    1110.95 ms /    53 tokens (   21.36 ms per token,    46.81 tokens per second)
2.27.119.566 I slot print_timing: id  2 | task 5443 |       total time =    1267.21 ms /    98 tokens
2.27.119.567 I slot print_timing: id  2 | task 5443 |    graphs reused =       5077
2.27.119.680 I slot      release: id  2 | task 5443 | stop processing: n_tokens = 2281, truncated = 0
2.27.159.317 I slot get_availabl: id  2 | task -1 | selected slot by LCP similarity, f_sim_best = 0.975 (> 0.100 thold), f_keep = 1.000
2.27.159.772 I slot launch_slot_: id  2 | task 5498 | processing task, is_child = 0
2.27.855.373 I slot print_timing: id  2 | task 5498 | prompt eval time =     155.76 ms /    58 tokens (    2.69 ms per token,   372.37 tokens per second)
2.27.855.378 I slot print_timing: id  2 | task 5498 |        eval time =     539.80 ms /    26 tokens (   21.59 ms per token,    46.31 tokens per second)
2.27.855.378 I slot print_timing: id  2 | task 5498 |       total time =     695.56 ms /    84 tokens
2.27.855.379 I slot print_timing: id  2 | task 5498 |    graphs reused =       5101
2.27.855.487 I slot      release: id  2 | task 5498 | stop processing: n_tokens = 2364, truncated = 0
2.27.872.105 I slot get_availabl: id  2 | task -1 | selected slot by LCP similarity, f_sim_best = 0.983 (> 0.100 thold), f_keep = 1.000
2.27.872.556 I slot launch_slot_: id  2 | task 5526 | processing task, is_child = 0
2.28.562.513 I slot print_timing: id  2 | task 5526 | prompt eval time =     153.17 ms /    41 tokens (    3.74 ms per token,   267.68 tokens per second)
2.28.562.518 I slot print_timing: id  2 | task 5526 |        eval time =     536.74 ms /    26 tokens (   21.47 ms per token,    46.58 tokens per second)
2.28.562.518 I slot print_timing: id  2 | task 5526 |       total time =     689.91 ms /    67 tokens
2.28.562.519 I slot print_timing: id  2 | task 5526 |    graphs reused =       5125
2.28.562.639 I slot      release: id  2 | task 5526 | stop processing: n_tokens = 2430, truncated = 0
2.28.604.997 I slot get_availabl: id  2 | task -1 | selected slot by LCP similarity, f_sim_best = 0.985 (> 0.100 thold), f_keep = 1.000
2.28.605.633 I slot launch_slot_: id  2 | task 5554 | processing task, is_child = 0
2.29.463.397 I slot print_timing: id  2 | task 5554 | prompt eval time =     149.88 ms /    36 tokens (    4.16 ms per token,   240.20 tokens per second)
2.29.463.402 I slot print_timing: id  2 | task 5554 |        eval time =     707.85 ms /    34 tokens (   21.45 ms per token,    46.62 tokens per second)
2.29.463.403 I slot print_timing: id  2 | task 5554 |       total time =     857.72 ms /    70 tokens
2.29.463.403 I slot print_timing: id  2 | task 5554 |    graphs reused =       5157
2.29.463.516 I slot      release: id  2 | task 5554 | stop processing: n_tokens = 2499, truncated = 0
2.29.505.845 I slot get_availabl: id  2 | task -1 | selected slot by LCP similarity, f_sim_best = 0.978 (> 0.100 thold), f_keep = 1.000
2.29.506.286 I slot launch_slot_: id  2 | task 5590 | processing task, is_child = 0
2.32.678.301 I slot print_timing: id  2 | task 5590 | n_gen =    142, tg =  46.77 t/s, tg_3s =  47.10 t/s
2.33.252.534 I slot print_timing: id  2 | task 5590 | prompt eval time =     157.12 ms /    56 tokens (    2.81 ms per token,   356.41 tokens per second)
2.33.252.539 I slot print_timing: id  2 | task 5590 |        eval time =    3589.08 ms /   169 tokens (   21.36 ms per token,    46.81 tokens per second)
2.33.252.540 I slot print_timing: id  2 | task 5590 |       total time =    3746.20 ms /   225 tokens
2.33.252.541 I slot print_timing: id  2 | task 5590 |    graphs reused =       5323
2.33.252.662 I slot      release: id  2 | task 5590 | stop processing: n_tokens = 2723, truncated = 0
2.33.271.963 I slot get_availabl: id  2 | task -1 | selected slot by LCP similarity, f_sim_best = 0.984 (> 0.100 thold), f_keep = 1.000
2.33.272.412 I slot launch_slot_: id  2 | task 5761 | processing task, is_child = 0
2.34.798.015 I slot print_timing: id  2 | task 5761 | prompt eval time =     211.92 ms /    44 tokens (    4.82 ms per token,   207.63 tokens per second)
2.34.798.021 I slot print_timing: id  2 | task 5761 |        eval time =    1313.64 ms /    62 tokens (   21.54 ms per token,    46.44 tokens per second)
2.34.798.022 I slot print_timing: id  2 | task 5761 |       total time =    1525.56 ms /   106 tokens
2.34.798.022 I slot print_timing: id  2 | task 5761 |    graphs reused =       5382
2.34.798.132 I slot      release: id  2 | task 5761 | stop processing: n_tokens = 2828, truncated = 0
2.34.833.485 I slot get_availabl: id  2 | task -1 | selected slot by LCP similarity, f_sim_best = 0.992 (> 0.100 thold), f_keep = 1.000
2.34.833.938 I slot launch_slot_: id  2 | task 5826 | processing task, is_child = 0
2.37.984.708 I slot print_timing: id  2 | task 5826 | prompt eval time =     165.36 ms /    23 tokens (    7.19 ms per token,   139.09 tokens per second)
2.37.984.716 I slot print_timing: id  2 | task 5826 |        eval time =    2985.37 ms /   141 tokens (   21.32 ms per token,    46.90 tokens per second)
2.37.984.717 I slot print_timing: id  2 | task 5826 |       total time =    3150.73 ms /   164 tokens
2.37.984.717 I slot print_timing: id  2 | task 5826 |    graphs reused =       5521
2.37.984.837 I slot      release: id  2 | task 5826 | stop processing: n_tokens = 2991, truncated = 0
2.38.015.638 I slot get_availabl: id  2 | task -1 | selected slot by LCP similarity, f_sim_best = 0.991 (> 0.100 thold), f_keep = 1.000
2.38.016.105 I slot launch_slot_: id  2 | task 5969 | processing task, is_child = 0
2.39.342.189 I slot print_timing: id  2 | task 5969 | prompt eval time =     211.27 ms /    28 tokens (    7.55 ms per token,   132.53 tokens per second)
2.39.342.194 I slot print_timing: id  2 | task 5969 |        eval time =    1114.76 ms /    53 tokens (   21.44 ms per token,    46.65 tokens per second)
2.39.342.194 I slot print_timing: id  2 | task 5969 |       total time =    1326.04 ms /    81 tokens
2.39.342.195 I slot print_timing: id  2 | task 5969 |    graphs reused =       5572
2.39.342.321 I slot      release: id  2 | task 5969 | stop processing: n_tokens = 3071, truncated = 0
2.39.365.363 I slot get_availabl: id  2 | task -1 | selected slot by LCP similarity, f_sim_best = 0.982 (> 0.100 thold), f_keep = 1.000
2.39.365.821 I slot launch_slot_: id  2 | task 6025 | processing task, is_child = 0
2.40.805.188 I slot print_timing: id  2 | task 6025 | prompt eval time =     174.43 ms /    56 tokens (    3.11 ms per token,   321.05 tokens per second)
2.40.805.193 I slot print_timing: id  2 | task 6025 |        eval time =    1264.90 ms /    60 tokens (   21.44 ms per token,    46.64 tokens per second)
2.40.805.194 I slot print_timing: id  2 | task 6025 |       total time =    1439.32 ms /   116 tokens
2.40.805.194 I slot print_timing: id  2 | task 6025 |    graphs reused =       5630
2.40.805.318 I slot      release: id  2 | task 6025 | stop processing: n_tokens = 3186, truncated = 0
2.40.853.457 I slot get_availabl: id  2 | task -1 | selected slot by LCP similarity, f_sim_best = 0.993 (> 0.100 thold), f_keep = 1.000
2.40.853.929 I slot launch_slot_: id  2 | task 6087 | processing task, is_child = 0
2.43.550.633 I slot print_timing: id  2 | task 6087 | prompt eval time =     157.87 ms /    23 tokens (    6.86 ms per token,   145.69 tokens per second)
2.43.550.641 I slot print_timing: id  2 | task 6087 |        eval time =    2538.79 ms /   120 tokens (   21.33 ms per token,    46.87 tokens per second)
2.43.550.641 I slot print_timing: id  2 | task 6087 |       total time =    2696.66 ms /   143 tokens
2.43.550.642 I slot print_timing: id  2 | task 6087 |    graphs reused =       5748
2.43.550.766 I slot      release: id  2 | task 6087 | stop processing: n_tokens = 3328, truncated = 0
2.43.574.564 I slot get_availabl: id  2 | task -1 | selected slot by LCP similarity, f_sim_best = 0.993 (> 0.100 thold), f_keep = 1.000
2.43.575.013 I slot launch_slot_: id  2 | task 6209 | processing task, is_child = 0
2.44.082.688 I slot print_timing: id  2 | task 6209 | prompt eval time =     222.80 ms /    25 tokens (    8.91 ms per token,   112.21 tokens per second)
2.44.082.696 I slot print_timing: id  2 | task 6209 |        eval time =     284.83 ms /    14 tokens (   21.91 ms per token,    45.64 tokens per second)
2.44.082.697 I slot print_timing: id  2 | task 6209 |       total time =     507.62 ms /    39 tokens
2.44.082.697 I slot print_timing: id  2 | task 6209 |    graphs reused =       5760
2.44.082.822 I slot      release: id  2 | task 6209 | stop processing: n_tokens = 3366, truncated = 0
2.44.120.447 I slot get_availabl: id  2 | task -1 | selected slot by LCP similarity, f_sim_best = 0.987 (> 0.100 thold), f_keep = 1.000
2.44.120.869 I slot launch_slot_: id  2 | task 6226 | processing task, is_child = 0
2.44.982.724 I slot print_timing: id  2 | task 6226 | prompt eval time =     172.49 ms /    43 tokens (    4.01 ms per token,   249.29 tokens per second)
2.44.982.729 I slot print_timing: id  2 | task 6226 |        eval time =     689.32 ms /    33 tokens (   21.54 ms per token,    46.42 tokens per second)
2.44.982.730 I slot print_timing: id  2 | task 6226 |       total time =     861.81 ms /    76 tokens
2.44.982.730 I slot print_timing: id  2 | task 6226 |    graphs reused =       5791
2.44.982.857 I slot      release: id  2 | task 6226 | stop processing: n_tokens = 3441, truncated = 0
2.45.023.419 I slot get_availabl: id  2 | task -1 | selected slot by LCP similarity, f_sim_best = 0.976 (> 0.100 thold), f_keep = 1.000
2.45.023.880 I slot launch_slot_: id  2 | task 6261 | processing task, is_child = 0
2.46.431.775 I slot print_timing: id  2 | task 6261 | prompt eval time =     161.82 ms /    83 tokens (    1.95 ms per token,   512.92 tokens per second)
2.46.431.780 I slot print_timing: id  2 | task 6261 |        eval time =    1246.03 ms /    59 tokens (   21.48 ms per token,    46.55 tokens per second)
2.46.431.781 I slot print_timing: id  2 | task 6261 |       total time =    1407.85 ms /   142 tokens
2.46.431.782 I slot print_timing: id  2 | task 6261 |    graphs reused =       5848
2.46.431.907 I slot      release: id  2 | task 6261 | stop processing: n_tokens = 3582, truncated = 0
2.46.459.529 I slot get_availabl: id  2 | task -1 | selected slot by LCP similarity, f_sim_best = 0.947 (> 0.100 thold), f_keep = 1.000
2.46.459.985 I slot launch_slot_: id  2 | task 6322 | processing task, is_child = 0
2.47.350.333 I slot print_timing: id  2 | task 6322 | prompt eval time =     199.73 ms /   202 tokens (    0.99 ms per token,  1011.35 tokens per second)
2.47.350.337 I slot print_timing: id  2 | task 6322 |        eval time =     690.57 ms /    33 tokens (   21.58 ms per token,    46.34 tokens per second)
2.47.350.338 I slot print_timing: id  2 | task 6322 |       total time =     890.30 ms /   235 tokens
2.47.350.338 I slot print_timing: id  2 | task 6322 |    graphs reused =       5879
2.47.350.466 I slot      release: id  2 | task 6322 | stop processing: n_tokens = 3816, truncated = 0
2.47.379.327 I slot get_availabl: id  2 | task -1 | selected slot by LCP similarity, f_sim_best = 0.988 (> 0.100 thold), f_keep = 1.000
2.47.379.783 I slot launch_slot_: id  2 | task 6357 | processing task, is_child = 0
2.48.659.343 I slot print_timing: id  2 | task 6357 | prompt eval time =     159.81 ms /    45 tokens (    3.55 ms per token,   281.58 tokens per second)
2.48.659.348 I slot print_timing: id  2 | task 6357 |        eval time =    1119.71 ms /    53 tokens (   21.53 ms per token,    46.44 tokens per second)
2.48.659.349 I slot print_timing: id  2 | task 6357 |       total time =    1279.52 ms /    98 tokens
2.48.659.349 I slot print_timing: id  2 | task 6357 |    graphs reused =       5930
2.48.659.493 I slot      release: id  2 | task 6357 | stop processing: n_tokens = 3913, truncated = 0
2.48.704.416 I slot get_availabl: id  2 | task -1 | selected slot by LCP similarity, f_sim_best = 0.985 (> 0.100 thold), f_keep = 1.000
2.48.704.903 I slot launch_slot_: id  2 | task 6412 | processing task, is_child = 0
2.49.406.487 I slot print_timing: id  2 | task 6412 | prompt eval time =     159.24 ms /    58 tokens (    2.75 ms per token,   364.23 tokens per second)
2.49.406.494 I slot print_timing: id  2 | task 6412 |        eval time =     542.29 ms /    26 tokens (   21.69 ms per token,    46.10 tokens per second)
2.49.406.495 I slot print_timing: id  2 | task 6412 |       total time =     701.53 ms /    84 tokens
2.49.406.496 I slot print_timing: id  2 | task 6412 |    graphs reused =       5954
2.49.406.703 I slot      release: id  2 | task 6412 | stop processing: n_tokens = 3996, truncated = 0
2.49.461.414 I slot get_availabl: id  2 | task -1 | selected slot by LCP similarity, f_sim_best = 0.990 (> 0.100 thold), f_keep = 1.000
2.49.461.879 I slot launch_slot_: id  2 | task 6440 | processing task, is_child = 0
2.50.160.393 I slot print_timing: id  2 | task 6440 | prompt eval time =     156.47 ms /    41 tokens (    3.82 ms per token,   262.04 tokens per second)
2.50.160.398 I slot print_timing: id  2 | task 6440 |        eval time =     542.00 ms /    26 tokens (   21.68 ms per token,    46.13 tokens per second)
2.50.160.399 I slot print_timing: id  2 | task 6440 |       total time =     698.47 ms /    67 tokens
2.50.160.400 I slot print_timing: id  2 | task 6440 |    graphs reused =       5978
2.50.160.529 I slot      release: id  2 | task 6440 | stop processing: n_tokens = 4062, truncated = 0
2.50.209.687 I slot get_availabl: id  2 | task -1 | selected slot by LCP similarity, f_sim_best = 0.991 (> 0.100 thold), f_keep = 1.000
2.50.210.180 I slot launch_slot_: id  2 | task 6468 | processing task, is_child = 0
2.51.075.808 I slot print_timing: id  2 | task 6468 | prompt eval time =     151.89 ms /    35 tokens (    4.34 ms per token,   230.42 tokens per second)
2.51.075.813 I slot print_timing: id  2 | task 6468 |        eval time =     713.67 ms /    34 tokens (   21.63 ms per token,    46.24 tokens per second)
2.51.075.814 I slot print_timing: id  2 | task 6468 |       total time =     865.56 ms /    69 tokens
2.51.075.815 I slot print_timing: id  2 | task 6468 |    graphs reused =       6010
2.51.075.953 I slot      release: id  2 | task 6468 | stop processing: n_tokens = 4130, truncated = 0
2.51.127.116 I slot get_availabl: id  2 | task -1 | selected slot by LCP similarity, f_sim_best = 0.989 (> 0.100 thold), f_keep = 1.000
2.51.127.606 I slot launch_slot_: id  2 | task 6504 | processing task, is_child = 0
2.52.570.973 I slot print_timing: id  2 | task 6504 | prompt eval time =     154.08 ms /    47 tokens (    3.28 ms per token,   305.03 tokens per second)
2.52.570.980 I slot print_timing: id  2 | task 6504 |        eval time =    1289.23 ms /    61 tokens (   21.49 ms per token,    46.54 tokens per second)
2.52.570.981 I slot print_timing: id  2 | task 6504 |       total time =    1443.32 ms /   108 tokens
2.52.570.982 I slot print_timing: id  2 | task 6504 |    graphs reused =       6069
2.52.571.116 I slot      release: id  2 | task 6504 | stop processing: n_tokens = 4237, truncated = 0
2.52.605.321 I slot get_availabl: id  2 | task -1 | selected slot by LCP similarity, f_sim_best = 0.995 (> 0.100 thold), f_keep = 1.000
2.52.605.781 I slot launch_slot_: id  2 | task 6567 | processing task, is_child = 0
2.55.767.993 I slot print_timing: id  2 | task 6567 | n_gen =    141, tg =  46.52 t/s, tg_3s =  46.85 t/s
2.56.131.955 I slot print_timing: id  2 | task 6567 | prompt eval time =     152.39 ms /    23 tokens (    6.63 ms per token,   150.93 tokens per second)
2.56.131.960 I slot print_timing: id  2 | task 6567 |        eval time =    3373.74 ms /   158 tokens (   21.49 ms per token,    46.54 tokens per second)
2.56.131.962 I slot print_timing: id  2 | task 6567 |       total time =    3526.12 ms /   181 tokens
2.56.131.962 I slot print_timing: id  2 | task 6567 |    graphs reused =       6224
2.56.132.101 I slot      release: id  2 | task 6567 | stop processing: n_tokens = 4417, truncated = 0
2.56.166.834 I slot get_availabl: id  2 | task -1 | selected slot by LCP similarity, f_sim_best = 0.991 (> 0.100 thold), f_keep = 1.000
2.56.167.309 I slot launch_slot_: id  2 | task 6727 | processing task, is_child = 0
2.57.632.926 I slot print_timing: id  2 | task 6727 | prompt eval time =     217.49 ms /    39 tokens (    5.58 ms per token,   179.32 tokens per second)
2.57.632.931 I slot print_timing: id  2 | task 6727 |        eval time =    1248.08 ms /    59 tokens (   21.52 ms per token,    46.47 tokens per second)
2.57.632.932 I slot print_timing: id  2 | task 6727 |       total time =    1465.57 ms /    98 tokens
2.57.632.933 I slot print_timing: id  2 | task 6727 |    graphs reused =       6281
2.57.633.082 I slot      release: id  2 | task 6727 | stop processing: n_tokens = 4514, truncated = 0
2.57.683.253 I slot get_availabl: id  2 | task -1 | selected slot by LCP similarity, f_sim_best = 0.960 (> 0.100 thold), f_keep = 1.000
2.57.683.720 I slot launch_slot_: id  2 | task 6789 | processing task, is_child = 0
2.58.453.546 I slot print_timing: id  2 | task 6789 | prompt eval time =     204.41 ms /   189 tokens (    1.08 ms per token,   924.63 tokens per second)
2.58.453.552 I slot print_timing: id  2 | task 6789 |        eval time =     565.36 ms /    27 tokens (   21.74 ms per token,    45.99 tokens per second)
2.58.453.553 I slot print_timing: id  2 | task 6789 |       total time =     769.76 ms /   216 tokens
2.58.453.554 I slot print_timing: id  2 | task 6789 |    graphs reused =       6306
2.58.453.703 I slot      release: id  2 | task 6789 | stop processing: n_tokens = 4729, truncated = 0
2.58.503.184 I slot get_availabl: id  2 | task -1 | selected slot by LCP similarity, f_sim_best = 0.990 (> 0.100 thold), f_keep = 1.000
2.58.503.766 I slot launch_slot_: id  2 | task 6818 | processing task, is_child = 0
3.00.065.071 I slot print_timing: id  2 | task 6818 | prompt eval time =     159.72 ms /    50 tokens (    3.19 ms per token,   313.05 tokens per second)
3.00.065.079 I slot print_timing: id  2 | task 6818 |        eval time =    1401.53 ms /    66 tokens (   21.56 ms per token,    46.38 tokens per second)
3.00.065.080 I slot print_timing: id  2 | task 6818 |       total time =    1561.25 ms /   116 tokens
3.00.065.080 I slot print_timing: id  2 | task 6818 |    graphs reused =       6370
3.00.065.227 I slot      release: id  2 | task 6818 | stop processing: n_tokens = 4844, truncated = 0
3.00.103.323 I slot get_availabl: id  2 | task -1 | selected slot by LCP similarity, f_sim_best = 0.995 (> 0.100 thold), f_keep = 1.000
3.00.104.021 I slot launch_slot_: id  2 | task 6886 | processing task, is_child = 0
3.03.280.746 I slot print_timing: id  2 | task 6886 | n_gen =    141, tg =  46.36 t/s, tg_3s =  46.69 t/s
3.03.495.405 I slot print_timing: id  2 | task 6886 | prompt eval time =     156.52 ms /    23 tokens (    6.81 ms per token,   146.94 tokens per second)
3.03.495.410 I slot print_timing: id  2 | task 6886 |        eval time =    3234.78 ms /   151 tokens (   21.57 ms per token,    46.37 tokens per second)
3.03.495.411 I slot print_timing: id  2 | task 6886 |       total time =    3391.31 ms /   174 tokens
3.03.495.412 I slot print_timing: id  2 | task 6886 |    graphs reused =       6519
3.03.495.557 I slot      release: id  2 | task 6886 | stop processing: n_tokens = 5017, truncated = 0
3.03.556.895 I slot get_availabl: id  2 | task -1 | selected slot by LCP similarity, f_sim_best = 0.993 (> 0.100 thold), f_keep = 1.000
3.03.557.353 I slot launch_slot_: id  2 | task 7039 | processing task, is_child = 0
3.04.361.183 I slot print_timing: id  2 | task 7039 | prompt eval time =     216.24 ms /    35 tokens (    6.18 ms per token,   161.86 tokens per second)
3.04.361.188 I slot print_timing: id  2 | task 7039 |        eval time =     587.54 ms /    28 tokens (   21.76 ms per token,    45.95 tokens per second)
3.04.361.189 I slot print_timing: id  2 | task 7039 |       total time =     803.78 ms /    63 tokens
3.04.361.189 I slot print_timing: id  2 | task 7039 |    graphs reused =       6545
3.04.361.339 I slot      release: id  2 | task 7039 | stop processing: n_tokens = 5079, truncated = 0
3.04.411.090 I slot get_availabl: id  2 | task -1 | selected slot by LCP similarity, f_sim_best = 0.986 (> 0.100 thold), f_keep = 1.000
3.04.411.547 I slot launch_slot_: id  2 | task 7070 | processing task, is_child = 0
3.05.148.850 I slot print_timing: id  2 | task 7070 | prompt eval time =     167.49 ms /    73 tokens (    2.29 ms per token,   435.84 tokens per second)
3.05.148.855 I slot print_timing: id  2 | task 7070 |        eval time =     569.76 ms /    27 tokens (   21.91 ms per token,    45.63 tokens per second)
3.05.148.856 I slot print_timing: id  2 | task 7070 |       total time =     737.25 ms /   100 tokens
3.05.148.857 I slot print_timing: id  2 | task 7070 |    graphs reused =       6570
3.05.149.007 I slot      release: id  2 | task 7070 | stop processing: n_tokens = 5178, truncated = 0
3.05.212.529 I slot get_availabl: id  2 | task -1 | selected slot by LCP similarity, f_sim_best = 0.990 (> 0.100 thold), f_keep = 1.000
3.05.213.028 I slot launch_slot_: id  2 | task 7099 | processing task, is_child = 0
3.06.581.973 I slot print_timing: id  2 | task 7099 | prompt eval time =     158.82 ms /    50 tokens (    3.18 ms per token,   314.82 tokens per second)
3.06.581.978 I slot print_timing: id  2 | task 7099 |        eval time =    1210.08 ms /    57 tokens (   21.61 ms per token,    46.28 tokens per second)
3.06.581.979 I slot print_timing: id  2 | task 7099 |       total time =    1368.89 ms /   107 tokens
3.06.581.980 I slot print_timing: id  2 | task 7099 |    graphs reused =       6625
3.06.582.142 I slot      release: id  2 | task 7099 | stop processing: n_tokens = 5284, truncated = 0
3.06.661.514 I slot get_availabl: id  2 | task -1 | selected slot by LCP similarity, f_sim_best = 0.996 (> 0.100 thold), f_keep = 1.000
3.06.662.023 I slot launch_slot_: id  2 | task 7158 | processing task, is_child = 0
3.09.393.902 I slot print_timing: id  2 | task 7158 | prompt eval time =     160.12 ms /    23 tokens (    6.96 ms per token,   143.65 tokens per second)
3.09.393.915 I slot print_timing: id  2 | task 7158 |        eval time =    2571.71 ms /   120 tokens (   21.61 ms per token,    46.27 tokens per second)
3.09.393.917 I slot print_timing: id  2 | task 7158 |       total time =    2731.82 ms /   143 tokens
3.09.393.917 I slot print_timing: id  2 | task 7158 |    graphs reused =       6742
3.09.394.068 I slot      release: id  2 | task 7158 | stop processing: n_tokens = 5426, truncated = 0
3.09.436.390 I slot get_availabl: id  2 | task -1 | selected slot by LCP similarity, f_sim_best = 0.992 (> 0.100 thold), f_keep = 1.000
3.09.436.949 I slot launch_slot_: id  2 | task 7280 | processing task, is_child = 0
3.11.716.284 I slot print_timing: id  2 | task 7280 | prompt eval time =     227.03 ms /    45 tokens (    5.05 ms per token,   198.21 tokens per second)
3.11.716.288 I slot print_timing: id  2 | task 7280 |        eval time =    2052.24 ms /    96 tokens (   21.60 ms per token,    46.29 tokens per second)
3.11.716.289 I slot print_timing: id  2 | task 7280 |       total time =    2279.28 ms /   141 tokens
3.11.716.290 I slot print_timing: id  2 | task 7280 |    graphs reused =       6836
3.11.716.440 I slot      release: id  2 | task 7280 | stop processing: n_tokens = 5566, truncated = 0
3.11.772.833 I slot get_availabl: id  2 | task -1 | selected slot by LCP similarity, f_sim_best = 0.992 (> 0.100 thold), f_keep = 1.000
3.11.773.292 I slot launch_slot_: id  2 | task 7379 | processing task, is_child = 0
3.13.962.506 I slot print_timing: id  2 | task 7379 | prompt eval time =     171.57 ms /    46 tokens (    3.73 ms per token,   268.11 tokens per second)
3.13.962.512 I slot print_timing: id  2 | task 7379 |        eval time =    2017.60 ms /    94 tokens (   21.69 ms per token,    46.09 tokens per second)
3.13.962.512 I slot print_timing: id  2 | task 7379 |       total time =    2189.17 ms /   140 tokens
3.13.962.513 I slot print_timing: id  2 | task 7379 |    graphs reused =       6927
3.13.962.667 I slot      release: id  2 | task 7379 | stop processing: n_tokens = 5705, truncated = 0
3.14.029.266 I slot get_availabl: id  2 | task -1 | selected slot by LCP similarity, f_sim_best = 0.993 (> 0.100 thold), f_keep = 1.000
3.14.029.746 I slot launch_slot_: id  2 | task 7475 | processing task, is_child = 0
3.15.423.270 I slot print_timing: id  2 | task 7475 | prompt eval time =     222.57 ms /    39 tokens (    5.71 ms per token,   175.23 tokens per second)
3.15.423.276 I slot print_timing: id  2 | task 7475 |        eval time =    1170.90 ms /    55 tokens (   21.68 ms per token,    46.12 tokens per second)
3.15.423.276 I slot print_timing: id  2 | task 7475 |       total time =    1393.47 ms /    94 tokens
3.15.423.277 I slot print_timing: id  2 | task 7475 |    graphs reused =       6980
3.15.423.437 I slot      release: id  2 | task 7475 | stop processing: n_tokens = 5798, truncated = 0
3.15.492.834 I slot get_availabl: id  2 | task -1 | selected slot by LCP similarity, f_sim_best = 0.981 (> 0.100 thold), f_keep = 1.000
3.15.493.294 I slot launch_slot_: id  2 | task 7533 | processing task, is_child = 0
3.15.962.745 I slot print_timing: id  2 | task 7533 | prompt eval time =     182.04 ms /   115 tokens (    1.58 ms per token,   631.73 tokens per second)
3.15.962.753 I slot print_timing: id  2 | task 7533 |        eval time =     287.36 ms /    14 tokens (   22.10 ms per token,    45.24 tokens per second)
3.15.962.754 I slot print_timing: id  2 | task 7533 |       total time =     469.40 ms /   129 tokens
3.15.962.755 I slot print_timing: id  2 | task 7533 |    graphs reused =       6992
3.15.962.915 I slot      release: id  2 | task 7533 | stop processing: n_tokens = 5926, truncated = 0
3.16.010.410 I slot get_availabl: id  2 | task -1 | selected slot by LCP similarity, f_sim_best = 0.993 (> 0.100 thold), f_keep = 1.000
3.16.010.882 I slot launch_slot_: id  2 | task 7549 | processing task, is_child = 0
3.16.870.713 I slot print_timing: id  2 | task 7549 | prompt eval time =     162.59 ms /    43 tokens (    3.78 ms per token,   264.47 tokens per second)
