# continuous GPU adapter memory counters + nvidia-smi, every 10 s, started 2026-09-05T15:12:32Z; columns: utc | adapter ded/shr/com MB (adapters over 100 MB) || nvidia-smi index,used,total
15:12:32 | 3c6c_phys_0 ded=20797 shr=86 com=20883 | 4ca2_phys_0 ded=23364 shr=1818 com=25182 | 5c7c_phys_0 ded=1922 shr=1530 com=5959 || 0, 20792 MiB; 1, 23356 MiB
16:40:46 | 3c6c_phys_0 ded=15942 shr=842 com=16784 | 5c7c_phys_0 ded=1949 shr=1253 com=5954 || 0, 15936 MiB; 1, 0 MiB
16:40:57 | 3c6c_phys_0 ded=16032 shr=752 com=16784 | 5c7c_phys_0 ded=1949 shr=1253 com=5954 || 0, 16026 MiB; 1, 0 MiB
16:41:08 | 3c6c_phys_0 ded=16098 shr=686 com=16784 | 5c7c_phys_0 ded=1949 shr=1253 com=5954 || 0, 16092 MiB; 1, 0 MiB
16:41:19 | 3c6c_phys_0 ded=16154 shr=630 com=16784 | 5c7c_phys_0 ded=1949 shr=1253 com=5954 || 0, 16148 MiB; 1, 0 MiB
16:41:30 | 3c6c_phys_0 ded=16447 shr=610 com=17058 | 5c7c_phys_0 ded=1949 shr=1253 com=5954 || 0, 16442 MiB; 1, 0 MiB
16:41:42 | 3c6c_phys_0 ded=16649 shr=410 com=17059 | 5c7c_phys_0 ded=1949 shr=1253 com=5954 || 0, 16644 MiB; 1, 0 MiB
16:41:53 | 3c6c_phys_0 ded=16755 shr=306 com=17061 | 5c7c_phys_0 ded=1949 shr=1253 com=5954 || 0, 16750 MiB; 1, 0 MiB
16:42:05 | 3c6c_phys_0 ded=16895 shr=166 com=17061 | 5c7c_phys_0 ded=1949 shr=1253 com=5954 || 0, 16890 MiB; 1, 0 MiB
16:42:16 | 3c6c_phys_0 ded=17078 shr=86 com=17165 | 5c7c_phys_0 ded=1949 shr=1253 com=5954 || 0, 17074 MiB; 1, 0 MiB
16:42:27 | 3c6c_phys_0 ded=17818 shr=86 com=17905 | 5c7c_phys_0 ded=1949 shr=1253 com=5954 || 0, 17814 MiB; 1, 0 MiB
16:42:38 | 3c6c_phys_0 ded=21296 shr=86 com=21383 | 5c7c_phys_0 ded=1949 shr=1253 com=5954 || 0, 21306 MiB; 1, 0 MiB
16:42:49 | 3c6c_phys_0 ded=21366 shr=86 com=21453 | 5c7c_phys_0 ded=1949 shr=1253 com=5954 || 0, 21362 MiB; 1, 0 MiB
16:43:00 | 3c6c_phys_0 ded=21366 shr=86 com=21453 | 5c7c_phys_0 ded=1949 shr=1253 com=5954 || 0, 21362 MiB; 1, 0 MiB
16:43:12 | 3c6c_phys_0 ded=21366 shr=86 com=21453 | 5c7c_phys_0 ded=1949 shr=1253 com=5954 || 0, 21362 MiB; 1, 0 MiB
16:43:23 | 3c6c_phys_0 ded=21366 shr=86 com=21453 | 5c7c_phys_0 ded=1949 shr=1253 com=5954 || 0, 21362 MiB; 1, 0 MiB
16:43:34 | 3c6c_phys_0 ded=21374 shr=86 com=21461 | 5c7c_phys_0 ded=1949 shr=1253 com=5954 || 0, 21370 MiB; 1, 0 MiB
16:43:45 | 3c6c_phys_0 ded=21374 shr=86 com=21461 | 5c7c_phys_0 ded=1949 shr=1253 com=5954 || 0, 21370 MiB; 1, 0 MiB
16:43:56 | 3c6c_phys_0 ded=21374 shr=86 com=21461 | 5c7c_phys_0 ded=1949 shr=1253 com=5954 || 0, 21370 MiB; 1, 0 MiB
16:44:08 | 3c6c_phys_0 ded=21374 shr=86 com=21461 | 5c7c_phys_0 ded=1949 shr=1253 com=5954 || 0, 21370 MiB; 1, 0 MiB
16:44:19 | 3c6c_phys_0 ded=21374 shr=86 com=21461 | 5c7c_phys_0 ded=1949 shr=1253 com=5954 || 0, 21370 MiB; 1, 0 MiB
16:44:30 | 3c6c_phys_0 ded=21374 shr=86 com=21461 | 5c7c_phys_0 ded=1949 shr=1253 com=5954 || 0, 21370 MiB; 1, 0 MiB
16:44:42 | 3c6c_phys_0 ded=21374 shr=86 com=21461 | 5c7c_phys_0 ded=1949 shr=1253 com=5954 || 0, 21370 MiB; 1, 0 MiB
16:44:53 | 3c6c_phys_0 ded=21374 shr=86 com=21461 | 5c7c_phys_0 ded=1953 shr=1253 com=5954 || 0, 21370 MiB; 1, 0 MiB
16:45:04 | 3c6c_phys_0 ded=21374 shr=86 com=21461 | 5c7c_phys_0 ded=1953 shr=1253 com=5954 || 0, 21370 MiB; 1, 0 MiB
16:45:15 | 3c6c_phys_0 ded=21374 shr=86 com=21461 | 5c7c_phys_0 ded=1953 shr=1253 com=5954 || 0, 21370 MiB; 1, 0 MiB
16:45:26 | 3c6c_phys_0 ded=21374 shr=86 com=21461 | 5c7c_phys_0 ded=1953 shr=1253 com=5954 || 0, 21370 MiB; 1, 0 MiB
16:45:37 | 3c6c_phys_0 ded=21374 shr=86 com=21461 | 5c7c_phys_0 ded=1957 shr=1253 com=5947 || 0, 21370 MiB; 1, 0 MiB
16:45:48 | 3c6c_phys_0 ded=21374 shr=86 com=21461 | 5c7c_phys_0 ded=1957 shr=1253 com=5947 || 0, 21370 MiB; 1, 0 MiB
16:45:59 | 3c6c_phys_0 ded=21374 shr=86 com=21461 | 5c7c_phys_0 ded=1957 shr=1253 com=5947 || 0, 21370 MiB; 1, 0 MiB
16:46:10 | 3c6c_phys_0 ded=21374 shr=86 com=21461 | 5c7c_phys_0 ded=1957 shr=1253 com=5947 || 0, 21370 MiB; 1, 0 MiB
16:46:22 | 3c6c_phys_0 ded=21374 shr=86 com=21461 | 5c7c_phys_0 ded=1957 shr=1253 com=5947 || 0, 21370 MiB; 1, 0 MiB
16:46:33 | 5c7c_phys_0 ded=1957 shr=1253 com=5947 || 0, 0 MiB; 1, 0 MiB
16:46:44 | 5c7c_phys_0 ded=1957 shr=1253 com=5947 || 0, 0 MiB; 1, 0 MiB
16:46:55 | 5c7c_phys_0 ded=1957 shr=1253 com=5947 || 0, 0 MiB; 1, 0 MiB
16:47:07 | 5c7c_phys_0 ded=1957 shr=1253 com=5947 || 0, 0 MiB; 1, 0 MiB
16:47:18 | 3c6c_phys_0 ded=15274 shr=86 com=15361 | 5c7c_phys_0 ded=1957 shr=1253 com=5947 || 0, 15270 MiB; 1, 0 MiB
16:47:29 | 3c6c_phys_0 ded=15274 shr=86 com=15361 | 5c7c_phys_0 ded=1957 shr=1253 com=5947 || 0, 15270 MiB; 1, 0 MiB
16:47:40 | 3c6c_phys_0 ded=15274 shr=86 com=15361 | 5c7c_phys_0 ded=1957 shr=1253 com=5947 || 0, 15270 MiB; 1, 0 MiB
16:47:51 | 3c6c_phys_0 ded=15274 shr=86 com=15361 | 5c7c_phys_0 ded=1957 shr=1253 com=5947 || 0, 15270 MiB; 1, 0 MiB
16:48:02 | 3c6c_phys_0 ded=15274 shr=86 com=15361 | 5c7c_phys_0 ded=1957 shr=1253 com=5947 || 0, 15270 MiB; 1, 0 MiB
16:48:13 | 3c6c_phys_0 ded=15274 shr=86 com=15361 | 5c7c_phys_0 ded=1957 shr=1245 com=5946 || 0, 15270 MiB; 1, 0 MiB
16:48:24 | 3c6c_phys_0 ded=15274 shr=86 com=15361 | 5c7c_phys_0 ded=1957 shr=1245 com=5946 || 0, 15270 MiB; 1, 0 MiB
16:48:35 | 3c6c_phys_0 ded=21122 shr=86 com=21209 | 5c7c_phys_0 ded=1957 shr=1245 com=5946 || 0, 21118 MiB; 1, 0 MiB
16:48:46 | 3c6c_phys_0 ded=24128 shr=6104 com=30233 | 5c7c_phys_0 ded=1957 shr=1253 com=5947 || 0, 24112 MiB; 1, 0 MiB
16:48:57 | 3c6c_phys_0 ded=24128 shr=6104 com=30233 | 5c7c_phys_0 ded=1953 shr=1321 com=5947 || 0, 24112 MiB; 1, 0 MiB
16:49:09 | 3c6c_phys_0 ded=17266 shr=2856 com=20122 | 5c7c_phys_0 ded=1953 shr=1321 com=5947 || 0, 17256 MiB; 1, 0 MiB
16:49:20 | 3c6c_phys_0 ded=21937 shr=1626 com=23564 | 5c7c_phys_0 ded=1953 shr=1321 com=5947 || 0, 21930 MiB; 1, 0 MiB
16:49:31 | 3c6c_phys_0 ded=23349 shr=214 com=23563 | 5c7c_phys_0 ded=1953 shr=1321 com=5947 || 0, 23344 MiB; 1, 0 MiB
16:49:42 | 3c6c_phys_0 ded=23349 shr=214 com=23563 | 5c7c_phys_0 ded=1953 shr=1321 com=5947 || 0, 23344 MiB; 1, 0 MiB
16:49:53 | 3c6c_phys_0 ded=23349 shr=214 com=23563 | 5c7c_phys_0 ded=1961 shr=1329 com=5947 || 0, 23344 MiB; 1, 0 MiB
16:50:04 | 3c6c_phys_0 ded=23349 shr=214 com=23563 | 5c7c_phys_0 ded=1961 shr=1329 com=5947 || 0, 23344 MiB; 1, 0 MiB
16:50:15 | 3c6c_phys_0 ded=23349 shr=214 com=23563 | 5c7c_phys_0 ded=1961 shr=1329 com=5947 || 0, 23344 MiB; 1, 0 MiB
16:50:26 | 3c6c_phys_0 ded=23349 shr=214 com=23563 | 5c7c_phys_0 ded=1961 shr=1329 com=5947 || 0, 23344 MiB; 1, 0 MiB
16:50:37 | 3c6c_phys_0 ded=23361 shr=214 com=23575 | 5c7c_phys_0 ded=1961 shr=1329 com=5947 || 0, 23356 MiB; 1, 0 MiB
16:50:48 | 3c6c_phys_0 ded=23361 shr=214 com=23575 | 5c7c_phys_0 ded=1961 shr=1329 com=5947 || 0, 23356 MiB; 1, 0 MiB
16:50:59 | 3c6c_phys_0 ded=23361 shr=214 com=23575 | 5c7c_phys_0 ded=1961 shr=1329 com=5947 || 0, 23356 MiB; 1, 0 MiB
16:51:11 | 3c6c_phys_0 ded=23361 shr=214 com=23575 | 5c7c_phys_0 ded=1961 shr=1329 com=5947 || 0, 23356 MiB; 1, 0 MiB
16:51:22 | 3c6c_phys_0 ded=23361 shr=214 com=23575 | 5c7c_phys_0 ded=1961 shr=1329 com=5947 || 0, 23356 MiB; 1, 0 MiB
16:51:33 | 3c6c_phys_0 ded=23361 shr=214 com=23575 | 5c7c_phys_0 ded=1961 shr=1329 com=5947 || 0, 23356 MiB; 1, 0 MiB
16:51:44 | 3c6c_phys_0 ded=23361 shr=214 com=23575 | 5c7c_phys_0 ded=1961 shr=1329 com=5947 || 0, 23356 MiB; 1, 0 MiB
16:51:55 | 3c6c_phys_0 ded=23361 shr=214 com=23575 | 5c7c_phys_0 ded=1961 shr=1329 com=5947 || 0, 23356 MiB; 1, 0 MiB
16:52:06 | 3c6c_phys_0 ded=23361 shr=214 com=23575 | 5c7c_phys_0 ded=1961 shr=1329 com=5947 || 0, 23356 MiB; 1, 0 MiB
16:52:17 | 3c6c_phys_0 ded=23361 shr=214 com=23575 | 5c7c_phys_0 ded=1961 shr=1329 com=5947 || 0, 23356 MiB; 1, 0 MiB
16:52:28 | 3c6c_phys_0 ded=23361 shr=214 com=23575 | 5c7c_phys_0 ded=1961 shr=1329 com=5947 || 0, 23356 MiB; 1, 0 MiB
16:52:39 | 3c6c_phys_0 ded=23361 shr=214 com=23575 | 5c7c_phys_0 ded=1961 shr=1253 com=5947 || 0, 23356 MiB; 1, 0 MiB
16:52:50 | 3c6c_phys_0 ded=23361 shr=214 com=23575 | 5c7c_phys_0 ded=1961 shr=1253 com=5947 || 0, 23356 MiB; 1, 0 MiB
16:53:02 | 3c6c_phys_0 ded=23361 shr=214 com=23575 | 5c7c_phys_0 ded=1961 shr=1253 com=5947 || 0, 23356 MiB; 1, 0 MiB
16:53:13 | 3c6c_phys_0 ded=23361 shr=214 com=23575 | 5c7c_phys_0 ded=1961 shr=1253 com=5947 || 0, 23356 MiB; 1, 0 MiB
16:53:24 | 3c6c_phys_0 ded=23361 shr=214 com=23575 | 5c7c_phys_0 ded=1961 shr=1253 com=5947 || 0, 23356 MiB; 1, 0 MiB
16:53:35 | 3c6c_phys_0 ded=23361 shr=214 com=23575 | 5c7c_phys_0 ded=1961 shr=1253 com=5947 || 0, 23356 MiB; 1, 0 MiB
16:53:46 | 3c6c_phys_0 ded=23361 shr=214 com=23575 | 5c7c_phys_0 ded=1961 shr=1253 com=5947 || 0, 23356 MiB; 1, 0 MiB
16:53:57 | 3c6c_phys_0 ded=23361 shr=214 com=23575 | 5c7c_phys_0 ded=1961 shr=1253 com=5947 || 0, 23356 MiB; 1, 0 MiB
16:54:08 | 3c6c_phys_0 ded=23361 shr=214 com=23575 | 5c7c_phys_0 ded=1961 shr=1253 com=5947 || 0, 23356 MiB; 1, 0 MiB
16:54:19 | 3c6c_phys_0 ded=23361 shr=214 com=23575 | 5c7c_phys_0 ded=1961 shr=1253 com=5947 || 0, 23356 MiB; 1, 0 MiB
16:54:30 | 3c6c_phys_0 ded=23361 shr=214 com=23575 | 5c7c_phys_0 ded=1961 shr=1253 com=5947 || 0, 23356 MiB; 1, 0 MiB
16:54:41 | 3c6c_phys_0 ded=23361 shr=214 com=23575 | 5c7c_phys_0 ded=1961 shr=1253 com=5947 || 0, 23356 MiB; 1, 0 MiB
16:54:52 | 3c6c_phys_0 ded=23361 shr=214 com=23575 | 5c7c_phys_0 ded=1961 shr=1253 com=5947 || 0, 23356 MiB; 1, 0 MiB
16:55:04 | 3c6c_phys_0 ded=23361 shr=214 com=23575 | 5c7c_phys_0 ded=1961 shr=1253 com=5947 || 0, 23356 MiB; 1, 0 MiB
16:55:15 | 3c6c_phys_0 ded=23361 shr=214 com=23575 | 5c7c_phys_0 ded=1961 shr=1253 com=5947 || 0, 23356 MiB; 1, 0 MiB
16:55:26 | 3c6c_phys_0 ded=23361 shr=214 com=23575 | 5c7c_phys_0 ded=1961 shr=1253 com=5947 || 0, 23356 MiB; 1, 0 MiB
16:55:37 | 3c6c_phys_0 ded=23361 shr=214 com=23575 | 5c7c_phys_0 ded=1961 shr=1253 com=5947 || 0, 23356 MiB; 1, 0 MiB
16:55:48 | 3c6c_phys_0 ded=23361 shr=214 com=23575 | 5c7c_phys_0 ded=1961 shr=1253 com=5947 || 0, 23356 MiB; 1, 0 MiB
16:55:59 | 3c6c_phys_0 ded=23361 shr=214 com=23575 | 5c7c_phys_0 ded=1961 shr=1253 com=5947 || 0, 23356 MiB; 1, 0 MiB
16:56:10 | 3c6c_phys_0 ded=23361 shr=214 com=23575 | 5c7c_phys_0 ded=1961 shr=1253 com=5947 || 0, 23356 MiB; 1, 0 MiB
16:56:21 | 3c6c_phys_0 ded=23361 shr=214 com=23575 | 5c7c_phys_0 ded=1961 shr=1253 com=5947 || 0, 23356 MiB; 1, 0 MiB
16:56:32 | 3c6c_phys_0 ded=23361 shr=214 com=23575 | 5c7c_phys_0 ded=1961 shr=1253 com=5947 || 0, 23356 MiB; 1, 0 MiB
16:56:43 | 3c6c_phys_0 ded=23361 shr=214 com=23575 | 5c7c_phys_0 ded=1961 shr=1253 com=5947 || 0, 23356 MiB; 1, 0 MiB
16:56:54 | 3c6c_phys_0 ded=23361 shr=214 com=23575 | 5c7c_phys_0 ded=1961 shr=1253 com=5947 || 0, 23356 MiB; 1, 0 MiB
16:57:06 | 3c6c_phys_0 ded=23361 shr=214 com=23575 | 5c7c_phys_0 ded=1961 shr=1253 com=5947 || 0, 23356 MiB; 1, 0 MiB
16:57:17 | 3c6c_phys_0 ded=23361 shr=214 com=23575 | 5c7c_phys_0 ded=1961 shr=1253 com=5947 || 0, 23356 MiB; 1, 0 MiB
16:57:28 | 3c6c_phys_0 ded=23361 shr=214 com=23575 | 5c7c_phys_0 ded=1961 shr=1253 com=5947 || 0, 23356 MiB; 1, 0 MiB
16:57:39 | 3c6c_phys_0 ded=23361 shr=214 com=23575 | 5c7c_phys_0 ded=1961 shr=1253 com=5947 || 0, 23356 MiB; 1, 0 MiB
16:57:50 | 3c6c_phys_0 ded=23361 shr=214 com=23575 | 5c7c_phys_0 ded=1961 shr=1253 com=5947 || 0, 23356 MiB; 1, 0 MiB
16:58:01 | 5c7c_phys_0 ded=1961 shr=1253 com=5947 || 0, 0 MiB; 1, 0 MiB
16:58:12 | 5c7c_phys_0 ded=1961 shr=1253 com=5947 || 0, 0 MiB; 1, 0 MiB
16:58:23 | 5c7c_phys_0 ded=1961 shr=1253 com=5947 || 0, 0 MiB; 1, 0 MiB
16:58:34 | 5c7c_phys_0 ded=1961 shr=1253 com=5947 || 0, 0 MiB; 1, 0 MiB
16:58:45 | 3c6c_phys_0 ded=15288 shr=86 com=15375 | 5c7c_phys_0 ded=1961 shr=1253 com=5947 || 0, 15284 MiB; 1, 0 MiB
16:58:56 | 3c6c_phys_0 ded=15288 shr=86 com=15375 | 5c7c_phys_0 ded=1961 shr=1253 com=5947 || 0, 15284 MiB; 1, 0 MiB
16:59:07 | 3c6c_phys_0 ded=15288 shr=86 com=15375 | 5c7c_phys_0 ded=1961 shr=1253 com=5947 || 0, 15284 MiB; 1, 0 MiB
16:59:19 | 3c6c_phys_0 ded=15288 shr=86 com=15375 | 5c7c_phys_0 ded=1961 shr=1253 com=5947 || 0, 15284 MiB; 1, 0 MiB
16:59:31 | 3c6c_phys_0 ded=15288 shr=86 com=15375 | 5c7c_phys_0 ded=1961 shr=1253 com=5947 || 0, 15284 MiB; 1, 0 MiB
16:59:42 | 3c6c_phys_0 ded=15288 shr=86 com=15375 | 5c7c_phys_0 ded=1961 shr=1253 com=5947 || 0, 15284 MiB; 1, 0 MiB
16:59:53 | 3c6c_phys_0 ded=15288 shr=86 com=15375 | 5c7c_phys_0 ded=1961 shr=1253 com=5947 || 0, 15284 MiB; 1, 0 MiB
17:00:04 | 3c6c_phys_0 ded=24136 shr=6174 com=30311 | 5c7c_phys_0 ded=1961 shr=1253 com=5947 || 0, 24120 MiB; 1, 0 MiB
17:00:15 | 3c6c_phys_0 ded=24136 shr=6174 com=30311 | 5c7c_phys_0 ded=1961 shr=1253 com=5947 || 0, 24120 MiB; 1, 0 MiB
17:00:26 | 3c6c_phys_0 ded=16248 shr=2922 com=19170 | 5c7c_phys_0 ded=1962 shr=1253 com=5947 || 0, 16238 MiB; 1, 0 MiB
17:00:37 | 3c6c_phys_0 ded=16248 shr=2922 com=19170 | 5c7c_phys_0 ded=1962 shr=1253 com=5947 || 0, 16238 MiB; 1, 0 MiB
17:00:48 | 3c6c_phys_0 ded=17658 shr=2798 com=20456 | 5c7c_phys_0 ded=1962 shr=1253 com=5947 || 0, 17648 MiB; 1, 0 MiB
17:00:59 | 3c6c_phys_0 ded=16816 shr=2734 com=19550 | 5c7c_phys_0 ded=1964 shr=1253 com=5948 || 0, 16806 MiB; 1, 0 MiB
17:01:10 | 3c6c_phys_0 ded=16943 shr=2606 com=19550 | 5c7c_phys_0 ded=1964 shr=1253 com=5948 || 0, 16934 MiB; 1, 0 MiB
17:01:21 | 3c6c_phys_0 ded=17071 shr=2478 com=19549 | 5c7c_phys_0 ded=1964 shr=1253 com=5948 || 0, 17062 MiB; 1, 0 MiB
17:01:33 | 3c6c_phys_0 ded=17177 shr=2372 com=19549 | 5c7c_phys_0 ded=1964 shr=1253 com=5948 || 0, 17168 MiB; 1, 0 MiB
17:01:44 | 3c6c_phys_0 ded=17241 shr=2308 com=19549 | 5c7c_phys_0 ded=1964 shr=1253 com=5948 || 0, 17232 MiB; 1, 0 MiB
17:01:55 | 3c6c_phys_0 ded=17682 shr=2142 com=19825 | 5c7c_phys_0 ded=1964 shr=1253 com=5948 || 0, 17674 MiB; 1, 0 MiB
17:02:06 | 3c6c_phys_0 ded=17812 shr=2014 com=19827 | 5c7c_phys_0 ded=1964 shr=1253 com=5948 || 0, 17804 MiB; 1, 0 MiB
17:02:17 | 3c6c_phys_0 ded=18004 shr=1822 com=19826 | 5c7c_phys_0 ded=1964 shr=1253 com=5948 || 0, 17996 MiB; 1, 0 MiB
17:02:28 | 3c6c_phys_0 ded=18389 shr=1632 com=20022 | 5c7c_phys_0 ded=1964 shr=1253 com=5948 || 0, 18382 MiB; 1, 0 MiB
17:02:39 | 3c6c_phys_0 ded=22161 shr=1508 com=23670 | 5c7c_phys_0 ded=1964 shr=1253 com=5948 || 0, 22154 MiB; 1, 0 MiB
17:02:50 | 3c6c_phys_0 ded=21319 shr=1168 com=22487 | 5c7c_phys_0 ded=1964 shr=1253 com=5948 || 0, 21312 MiB; 1, 0 MiB
17:03:01 | 3c6c_phys_0 ded=21889 shr=598 com=22488 | 5c7c_phys_0 ded=1964 shr=1253 com=5948 || 0, 21948 MiB; 1, 0 MiB
17:03:12 | 3c6c_phys_0 ded=22400 shr=86 com=22487 | 5c7c_phys_0 ded=1964 shr=1245 com=5948 || 0, 22396 MiB; 1, 0 MiB
17:03:23 | 3c6c_phys_0 ded=22400 shr=86 com=22487 | 5c7c_phys_0 ded=1964 shr=1245 com=5948 || 0, 22396 MiB; 1, 0 MiB
17:03:35 | 3c6c_phys_0 ded=22406 shr=86 com=22493 | 5c7c_phys_0 ded=1964 shr=1245 com=5948 || 0, 22402 MiB; 1, 0 MiB
17:03:46 | 3c6c_phys_0 ded=22406 shr=86 com=22493 | 5c7c_phys_0 ded=1964 shr=1245 com=5948 || 0, 22402 MiB; 1, 0 MiB
17:03:57 | 3c6c_phys_0 ded=22410 shr=86 com=22497 | 5c7c_phys_0 ded=1964 shr=1245 com=5948 || 0, 22406 MiB; 1, 0 MiB
17:04:08 | 3c6c_phys_0 ded=22410 shr=86 com=22497 | 5c7c_phys_0 ded=1964 shr=1245 com=5952 || 0, 22406 MiB; 1, 0 MiB
17:04:19 | 3c6c_phys_0 ded=22410 shr=86 com=22497 | 5c7c_phys_0 ded=1960 shr=1245 com=5948 || 0, 22406 MiB; 1, 0 MiB
17:04:30 | 3c6c_phys_0 ded=22430 shr=86 com=22517 | 5c7c_phys_0 ded=1960 shr=1245 com=5948 || 0, 22426 MiB; 1, 0 MiB
17:04:41 | 3c6c_phys_0 ded=22430 shr=86 com=22517 | 5c7c_phys_0 ded=1960 shr=1225 com=5948 || 0, 22426 MiB; 1, 0 MiB
17:04:52 | 3c6c_phys_0 ded=22430 shr=86 com=22517 | 5c7c_phys_0 ded=1960 shr=1225 com=5948 || 0, 22426 MiB; 1, 0 MiB
17:05:03 | 3c6c_phys_0 ded=22430 shr=86 com=22517 | 5c7c_phys_0 ded=1960 shr=1245 com=5948 || 0, 22426 MiB; 1, 0 MiB
17:05:14 | 3c6c_phys_0 ded=22430 shr=86 com=22517 | 5c7c_phys_0 ded=1960 shr=1253 com=5948 || 0, 22426 MiB; 1, 0 MiB
17:05:25 | 3c6c_phys_0 ded=22430 shr=86 com=22517 | 5c7c_phys_0 ded=1960 shr=1253 com=5948 || 0, 22426 MiB; 1, 0 MiB
17:05:37 | 3c6c_phys_0 ded=22430 shr=86 com=22517 | 5c7c_phys_0 ded=1960 shr=1253 com=5948 || 0, 22426 MiB; 1, 0 MiB
17:05:48 | 3c6c_phys_0 ded=22430 shr=86 com=22517 | 5c7c_phys_0 ded=1960 shr=1253 com=5948 || 0, 22426 MiB; 1, 0 MiB
17:05:59 | 3c6c_phys_0 ded=22430 shr=86 com=22517 | 5c7c_phys_0 ded=1960 shr=1253 com=5948 || 0, 22426 MiB; 1, 0 MiB
17:06:10 | 3c6c_phys_0 ded=22430 shr=86 com=22517 | 5c7c_phys_0 ded=1960 shr=1253 com=5948 || 0, 22426 MiB; 1, 0 MiB
17:06:21 | 3c6c_phys_0 ded=22430 shr=86 com=22517 | 5c7c_phys_0 ded=1960 shr=1253 com=5948 || 0, 22426 MiB; 1, 0 MiB
17:06:32 | 3c6c_phys_0 ded=22430 shr=86 com=22517 | 5c7c_phys_0 ded=1960 shr=1253 com=5948 || 0, 22426 MiB; 1, 0 MiB
17:06:43 | 3c6c_phys_0 ded=22430 shr=86 com=22517 | 5c7c_phys_0 ded=1960 shr=1253 com=5948 || 0, 22426 MiB; 1, 0 MiB
17:06:54 | 3c6c_phys_0 ded=22430 shr=86 com=22517 | 5c7c_phys_0 ded=1960 shr=1253 com=5948 || 0, 22426 MiB; 1, 0 MiB
17:07:05 | 3c6c_phys_0 ded=22430 shr=86 com=22517 | 5c7c_phys_0 ded=1960 shr=1253 com=5948 || 0, 22426 MiB; 1, 0 MiB
17:07:16 | 3c6c_phys_0 ded=22430 shr=86 com=22517 | 5c7c_phys_0 ded=1960 shr=1253 com=5948 || 0, 22426 MiB; 1, 0 MiB
17:07:27 | 3c6c_phys_0 ded=22430 shr=86 com=22517 | 5c7c_phys_0 ded=1960 shr=1253 com=5948 || 0, 22426 MiB; 1, 0 MiB
17:07:39 | 3c6c_phys_0 ded=22430 shr=86 com=22517 | 5c7c_phys_0 ded=1960 shr=1233 com=5948 || 0, 22426 MiB; 1, 0 MiB
17:07:50 | 3c6c_phys_0 ded=22430 shr=86 com=22517 | 5c7c_phys_0 ded=1960 shr=1233 com=5948 || 0, 22426 MiB; 1, 0 MiB
17:08:01 | 3c6c_phys_0 ded=22430 shr=86 com=22517 | 5c7c_phys_0 ded=1960 shr=1253 com=5948 || 0, 22426 MiB; 1, 0 MiB
17:08:12 | 3c6c_phys_0 ded=22430 shr=86 com=22517 | 5c7c_phys_0 ded=1960 shr=1253 com=5948 || 0, 22426 MiB; 1, 0 MiB
17:08:23 | 3c6c_phys_0 ded=22430 shr=86 com=22517 | 5c7c_phys_0 ded=1960 shr=1253 com=5948 || 0, 22426 MiB; 1, 0 MiB
17:08:34 | 3c6c_phys_0 ded=22430 shr=86 com=22517 | 5c7c_phys_0 ded=1960 shr=1253 com=5948 || 0, 22426 MiB; 1, 0 MiB
17:08:45 | 3c6c_phys_0 ded=22430 shr=86 com=22517 | 5c7c_phys_0 ded=1960 shr=1253 com=5948 || 0, 22426 MiB; 1, 0 MiB
17:08:56 | 3c6c_phys_0 ded=22430 shr=86 com=22517 | 5c7c_phys_0 ded=1960 shr=1253 com=5948 || 0, 22426 MiB; 1, 0 MiB
17:09:07 | 3c6c_phys_0 ded=22430 shr=86 com=22517 | 5c7c_phys_0 ded=1960 shr=1253 com=5948 || 0, 22426 MiB; 1, 0 MiB
17:09:18 | 5c7c_phys_0 ded=1960 shr=1253 com=5948 || 0, 0 MiB; 1, 0 MiB
17:09:29 | 5c7c_phys_0 ded=1960 shr=1253 com=5948 || 0, 0 MiB; 1, 0 MiB
17:09:41 | 5c7c_phys_0 ded=1960 shr=1253 com=5948 || 0, 0 MiB; 1, 0 MiB
17:09:52 | 5c7c_phys_0 ded=1960 shr=1253 com=5948 || 0, 0 MiB; 1, 0 MiB
17:10:03 | 3c6c_phys_0 ded=15324 shr=86 com=15411 | 5c7c_phys_0 ded=1960 shr=1253 com=5948 || 0, 15320 MiB; 1, 0 MiB
17:10:14 | 3c6c_phys_0 ded=15324 shr=86 com=15411 | 5c7c_phys_0 ded=1960 shr=1253 com=5948 || 0, 15320 MiB; 1, 0 MiB
17:10:25 | 3c6c_phys_0 ded=15324 shr=86 com=15411 | 5c7c_phys_0 ded=1960 shr=1253 com=5948 || 0, 15320 MiB; 1, 0 MiB
17:10:36 | 3c6c_phys_0 ded=15324 shr=86 com=15411 | 5c7c_phys_0 ded=1960 shr=1233 com=5948 || 0, 15320 MiB; 1, 0 MiB
17:10:47 | 3c6c_phys_0 ded=15324 shr=86 com=15411 | 5c7c_phys_0 ded=1960 shr=1233 com=5948 || 0, 15320 MiB; 1, 0 MiB
17:10:58 | 3c6c_phys_0 ded=15324 shr=86 com=15411 | 5c7c_phys_0 ded=1960 shr=1253 com=5948 || 0, 15320 MiB; 1, 0 MiB
17:11:09 | 3c6c_phys_0 ded=15324 shr=86 com=15411 | 5c7c_phys_0 ded=1960 shr=1253 com=5948 || 0, 15320 MiB; 1, 0 MiB
17:11:21 | 3c6c_phys_0 ded=24136 shr=3942 com=28078 | 5c7c_phys_0 ded=1960 shr=1253 com=5948 || 0, 24124 MiB; 1, 0 MiB
