# soak sampler started 03:52:14Z for 9 h
03:52:18 | 3c6c_phys_0 ded=4 shr=0 com=4 | 4ca2_phys_0 ded=4 shr=0 com=4 | 5c7c_phys_0 ded=1956 shr=1451 com=6042 | 7648_phys_0 ded=0 shr=0 com=40 || 0, 0 MiB; 1, 0 MiB
10:07:49 | 3c6c_phys_0 ded=23681 shr=96 com=23777 | 4ca2_phys_0 ded=20809 shr=86 com=20895 | 5c7c_phys_0 ded=1871 shr=1283 com=5931 | 7648_phys_0 ded=0 shr=0 com=40 || 0, 23676 MiB; 1, 20804 MiB
10:08:02 | 3c6c_phys_0 ded=23681 shr=96 com=23777 | 4ca2_phys_0 ded=20809 shr=86 com=20895 | 5c7c_phys_0 ded=1871 shr=1283 com=5931 | 7648_phys_0 ded=0 shr=0 com=40 || 0, 23676 MiB; 1, 20804 MiB
10:08:15 | 3c6c_phys_0 ded=23681 shr=96 com=23777 | 4ca2_phys_0 ded=20809 shr=86 com=20895 | 5c7c_phys_0 ded=1871 shr=1283 com=5931 | 7648_phys_0 ded=0 shr=0 com=40 || 0, 23676 MiB; 1, 20804 MiB
10:08:28 | 3c6c_phys_0 ded=23681 shr=96 com=23777 | 4ca2_phys_0 ded=20809 shr=86 com=20895 | 5c7c_phys_0 ded=1871 shr=1283 com=5931 | 7648_phys_0 ded=0 shr=0 com=40 || 0, 23676 MiB; 1, 20804 MiB
10:08:42 | 3c6c_phys_0 ded=23681 shr=96 com=23777 | 4ca2_phys_0 ded=20809 shr=86 com=20895 | 5c7c_phys_0 ded=1871 shr=1283 com=5931 | 7648_phys_0 ded=0 shr=0 com=40 || 0, 23676 MiB; 1, 20804 MiB
10:08:55 | 3c6c_phys_0 ded=23681 shr=96 com=23777 | 4ca2_phys_0 ded=20809 shr=86 com=20895 | 5c7c_phys_0 ded=1871 shr=1283 com=5931 | 7648_phys_0 ded=0 shr=0 com=40 || 0, 23676 MiB; 1, 20804 MiB
10:09:08 | 3c6c_phys_0 ded=23681 shr=96 com=23777 | 4ca2_phys_0 ded=20809 shr=86 com=20895 | 5c7c_phys_0 ded=1871 shr=1283 com=5931 | 7648_phys_0 ded=0 shr=0 com=40 || 0, 23676 MiB; 1, 20804 MiB
10:09:21 | 3c6c_phys_0 ded=23680 shr=96 com=23777 | 4ca2_phys_0 ded=4 shr=0 com=5 | 5c7c_phys_0 ded=1871 shr=1283 com=5931 | 7648_phys_0 ded=0 shr=0 com=40 || 0, 23676 MiB; 1, 0 MiB
10:09:34 | 3c6c_phys_0 ded=23680 shr=96 com=23777 | 4ca2_phys_0 ded=4 shr=0 com=5 | 5c7c_phys_0 ded=1871 shr=1283 com=5931 | 7648_phys_0 ded=0 shr=0 com=40 || 0, 23676 MiB; 1, 0 MiB
10:09:47 | 3c6c_phys_0 ded=23680 shr=96 com=23777 | 4ca2_phys_0 ded=4 shr=0 com=5 | 5c7c_phys_0 ded=1871 shr=1283 com=5931 | 7648_phys_0 ded=0 shr=0 com=40 || 0, 23676 MiB; 1, 0 MiB
10:10:00 | 3c6c_phys_0 ded=23680 shr=96 com=23777 | 4ca2_phys_0 ded=4 shr=0 com=5 | 5c7c_phys_0 ded=1871 shr=1283 com=5931 | 7648_phys_0 ded=0 shr=0 com=40 || 0, 23676 MiB; 1, 0 MiB
10:10:13 | 3c6c_phys_0 ded=23680 shr=96 com=23777 | 4ca2_phys_0 ded=4 shr=0 com=5 | 5c7c_phys_0 ded=1871 shr=1283 com=5931 | 7648_phys_0 ded=0 shr=0 com=40 || 0, 23676 MiB; 1, 0 MiB
10:10:26 | 3c6c_phys_0 ded=23680 shr=96 com=23777 | 4ca2_phys_0 ded=4 shr=0 com=5 | 5c7c_phys_0 ded=1871 shr=1283 com=5931 | 7648_phys_0 ded=0 shr=0 com=40 || 0, 23676 MiB; 1, 0 MiB
10:10:40 | 3c6c_phys_0 ded=23680 shr=96 com=23777 | 4ca2_phys_0 ded=4 shr=0 com=5 | 5c7c_phys_0 ded=1871 shr=1283 com=5931 | 7648_phys_0 ded=0 shr=0 com=40 || 0, 23676 MiB; 1, 0 MiB
10:10:53 | 3c6c_phys_0 ded=23680 shr=96 com=23777 | 4ca2_phys_0 ded=4 shr=0 com=5 | 5c7c_phys_0 ded=1871 shr=1283 com=5931 | 7648_phys_0 ded=0 shr=0 com=40 || 0, 23676 MiB; 1, 0 MiB
10:11:06 | 3c6c_phys_0 ded=23680 shr=96 com=23777 | 4ca2_phys_0 ded=4 shr=0 com=5 | 5c7c_phys_0 ded=1871 shr=1283 com=5931 | 7648_phys_0 ded=0 shr=0 com=40 || 0, 23676 MiB; 1, 0 MiB
10:11:19 | 3c6c_phys_0 ded=23680 shr=96 com=23777 | 4ca2_phys_0 ded=4 shr=0 com=5 | 5c7c_phys_0 ded=1871 shr=1283 com=5931 | 7648_phys_0 ded=0 shr=0 com=40 || 0, 23676 MiB; 1, 0 MiB
10:11:32 | 3c6c_phys_0 ded=23681 shr=96 com=23777 | 4ca2_phys_0 ded=4 shr=74 com=567 | 5c7c_phys_0 ded=1871 shr=1283 com=5931 | 7648_phys_0 ded=0 shr=0 com=40 || 0, 23676 MiB; 1, 484 MiB
10:11:45 | 3c6c_phys_0 ded=23680 shr=96 com=23777 | 4ca2_phys_0 ded=4 shr=0 com=5 | 5c7c_phys_0 ded=1871 shr=1283 com=5931 | 7648_phys_0 ded=0 shr=0 com=40 || 0, 23676 MiB; 1, 0 MiB
10:11:58 | 3c6c_phys_0 ded=23680 shr=96 com=23777 | 4ca2_phys_0 ded=4 shr=0 com=5 | 5c7c_phys_0 ded=1871 shr=1283 com=5931 | 7648_phys_0 ded=0 shr=0 com=40 || 0, 23676 MiB; 1, 0 MiB
10:12:11 | 3c6c_phys_0 ded=23680 shr=96 com=23777 | 4ca2_phys_0 ded=4 shr=0 com=5 | 5c7c_phys_0 ded=1871 shr=1283 com=5931 | 7648_phys_0 ded=0 shr=0 com=40 || 0, 23676 MiB; 1, 0 MiB
10:12:24 | 3c6c_phys_0 ded=23680 shr=96 com=23777 | 4ca2_phys_0 ded=4 shr=0 com=5 | 5c7c_phys_0 ded=1871 shr=1283 com=5931 | 7648_phys_0 ded=0 shr=0 com=40 || 0, 23676 MiB; 1, 0 MiB
10:12:38 | 3c6c_phys_0 ded=23680 shr=96 com=23777 | 4ca2_phys_0 ded=4 shr=0 com=5 | 5c7c_phys_0 ded=1871 shr=1283 com=5931 | 7648_phys_0 ded=0 shr=0 com=40 || 0, 23676 MiB; 1, 0 MiB
10:12:51 | 3c6c_phys_0 ded=23680 shr=96 com=23777 | 4ca2_phys_0 ded=4 shr=0 com=5 | 5c7c_phys_0 ded=1871 shr=1283 com=5931 | 7648_phys_0 ded=0 shr=0 com=40 || 0, 23676 MiB; 1, 0 MiB
10:13:04 | 3c6c_phys_0 ded=23680 shr=96 com=23777 | 4ca2_phys_0 ded=4 shr=0 com=5 | 5c7c_phys_0 ded=1871 shr=1283 com=5931 | 7648_phys_0 ded=0 shr=0 com=40 || 0, 23676 MiB; 1, 0 MiB
10:13:18 | 3c6c_phys_0 ded=23680 shr=96 com=23777 | 4ca2_phys_0 ded=4 shr=0 com=5 | 5c7c_phys_0 ded=1871 shr=1283 com=5931 | 7648_phys_0 ded=0 shr=0 com=40 || 0, 23676 MiB; 1, 0 MiB
10:13:31 | 3c6c_phys_0 ded=23680 shr=96 com=23777 | 4ca2_phys_0 ded=4 shr=0 com=5 | 5c7c_phys_0 ded=1871 shr=1283 com=5931 | 7648_phys_0 ded=0 shr=0 com=40 || 0, 23676 MiB; 1, 0 MiB
10:13:44 | 3c6c_phys_0 ded=23681 shr=96 com=23777 | 4ca2_phys_0 ded=4 shr=0 com=5 | 5c7c_phys_0 ded=1871 shr=1275 com=5931 | 7648_phys_0 ded=0 shr=0 com=40 || 0, 23676 MiB; 1, 0 MiB
10:13:57 | 3c6c_phys_0 ded=23681 shr=96 com=23777 | 4ca2_phys_0 ded=15324 shr=86 com=15411 | 5c7c_phys_0 ded=1871 shr=1275 com=5931 | 7648_phys_0 ded=0 shr=0 com=40 || 0, 23676 MiB; 1, 15320 MiB
10:14:10 | 3c6c_phys_0 ded=23681 shr=96 com=23777 | 4ca2_phys_0 ded=15324 shr=86 com=15411 | 5c7c_phys_0 ded=1871 shr=1275 com=5931 | 7648_phys_0 ded=0 shr=0 com=40 || 0, 23676 MiB; 1, 15320 MiB
10:14:23 | 3c6c_phys_0 ded=23681 shr=96 com=23777 | 4ca2_phys_0 ded=15324 shr=86 com=15411 | 5c7c_phys_0 ded=1871 shr=1275 com=5931 | 7648_phys_0 ded=0 shr=0 com=40 || 0, 23676 MiB; 1, 15320 MiB
10:14:36 | 3c6c_phys_0 ded=23681 shr=96 com=23777 | 4ca2_phys_0 ded=15324 shr=86 com=15411 | 5c7c_phys_0 ded=1871 shr=1275 com=5931 | 7648_phys_0 ded=0 shr=0 com=40 || 0, 23676 MiB; 1, 15320 MiB
10:14:49 | 3c6c_phys_0 ded=23681 shr=96 com=23777 | 4ca2_phys_0 ded=15324 shr=86 com=15411 | 5c7c_phys_0 ded=1871 shr=1275 com=5931 | 7648_phys_0 ded=0 shr=0 com=40 || 0, 23676 MiB; 1, 15320 MiB
10:15:02 | 3c6c_phys_0 ded=23681 shr=96 com=23777 | 4ca2_phys_0 ded=15324 shr=86 com=15411 | 5c7c_phys_0 ded=1871 shr=1285 com=5947 | 7648_phys_0 ded=0 shr=0 com=40 || 0, 23676 MiB; 1, 15320 MiB
10:15:16 | 3c6c_phys_0 ded=23681 shr=96 com=23777 | 4ca2_phys_0 ded=24126 shr=3884 com=28078 | 5c7c_phys_0 ded=1886 shr=1285 com=5947 | 7648_phys_0 ded=0 shr=0 com=40 || 0, 23676 MiB; 1, 24124 MiB
10:15:29 | 3c6c_phys_0 ded=23681 shr=96 com=23777 | 4ca2_phys_0 ded=15412 shr=984 com=16397 | 5c7c_phys_0 ded=1886 shr=1285 com=5947 | 7648_phys_0 ded=0 shr=0 com=40 || 0, 23676 MiB; 1, 15406 MiB
10:15:42 | 3c6c_phys_0 ded=23681 shr=96 com=23777 | 4ca2_phys_0 ded=15412 shr=984 com=16469 | 5c7c_phys_0 ded=1886 shr=1285 com=5947 | 7648_phys_0 ded=0 shr=0 com=40 || 0, 23676 MiB; 1, 15614 MiB
10:15:55 | 3c6c_phys_0 ded=23681 shr=96 com=23777 | 4ca2_phys_0 ded=15886 shr=890 com=16776 | 5c7c_phys_0 ded=1886 shr=1285 com=5947 | 7648_phys_0 ded=0 shr=0 com=40 || 0, 23676 MiB; 1, 15880 MiB
10:16:09 | 3c6c_phys_0 ded=23681 shr=96 com=23777 | 4ca2_phys_0 ded=16028 shr=748 com=16776 | 5c7c_phys_0 ded=1886 shr=1285 com=5947 | 7648_phys_0 ded=0 shr=0 com=40 || 0, 23676 MiB; 1, 16022 MiB
10:16:22 | 3c6c_phys_0 ded=23681 shr=96 com=23777 | 4ca2_phys_0 ded=16094 shr=682 com=16776 | 5c7c_phys_0 ded=1886 shr=1285 com=5947 | 7648_phys_0 ded=0 shr=0 com=40 || 0, 23676 MiB; 1, 16116 MiB
10:16:35 | 3c6c_phys_0 ded=23681 shr=96 com=23777 | 4ca2_phys_0 ded=16181 shr=594 com=16776 | 5c7c_phys_0 ded=1886 shr=1285 com=5947 | 7648_phys_0 ded=0 shr=0 com=40 || 0, 23676 MiB; 1, 16176 MiB
10:16:48 | 3c6c_phys_0 ded=23681 shr=96 com=23777 | 4ca2_phys_0 ded=16241 shr=534 com=16776 | 5c7c_phys_0 ded=1886 shr=1285 com=5947 | 7648_phys_0 ded=0 shr=0 com=40 || 0, 23676 MiB; 1, 16236 MiB
10:17:01 | 3c6c_phys_0 ded=23681 shr=96 com=23777 | 4ca2_phys_0 ded=16677 shr=370 com=17051 | 5c7c_phys_0 ded=1886 shr=1285 com=5947 | 7648_phys_0 ded=0 shr=0 com=40 || 0, 23676 MiB; 1, 16676 MiB
10:17:14 | 3c6c_phys_0 ded=23681 shr=96 com=23777 | 4ca2_phys_0 ded=16769 shr=284 com=17053 | 5c7c_phys_0 ded=1886 shr=1285 com=5947 | 7648_phys_0 ded=0 shr=0 com=40 || 0, 23676 MiB; 1, 16764 MiB
10:17:27 | 3c6c_phys_0 ded=23681 shr=96 com=23777 | 4ca2_phys_0 ded=16855 shr=198 com=17053 | 5c7c_phys_0 ded=1886 shr=1285 com=5947 | 7648_phys_0 ded=0 shr=0 com=40 || 0, 23676 MiB; 1, 16882 MiB
10:17:40 | 3c6c_phys_0 ded=23681 shr=96 com=23777 | 4ca2_phys_0 ded=17009 shr=150 com=16681 | 5c7c_phys_0 ded=1886 shr=1285 com=5947 | 7648_phys_0 ded=0 shr=0 com=40 || 0, 23676 MiB; 1, 16526 MiB
10:17:53 | 3c6c_phys_0 ded=23681 shr=96 com=23777 | 4ca2_phys_0 ded=17814 shr=86 com=19691 | 5c7c_phys_0 ded=1886 shr=1285 com=5947 | 7648_phys_0 ded=0 shr=0 com=40 || 0, 23676 MiB; 1, 19600 MiB
10:18:07 | 3c6c_phys_0 ded=23681 shr=96 com=23777 | 4ca2_phys_0 ded=20795 shr=86 com=20883 | 5c7c_phys_0 ded=1886 shr=1285 com=5947 | 7648_phys_0 ded=0 shr=0 com=40 || 0, 23676 MiB; 1, 20792 MiB
10:18:20 | 3c6c_phys_0 ded=23681 shr=96 com=23777 | 4ca2_phys_0 ded=20797 shr=86 com=20883 | 5c7c_phys_0 ded=1886 shr=1285 com=5947 | 7648_phys_0 ded=0 shr=0 com=40 || 0, 23676 MiB; 1, 20792 MiB
10:18:33 | 3c6c_phys_0 ded=23681 shr=96 com=23777 | 4ca2_phys_0 ded=20797 shr=86 com=20883 | 5c7c_phys_0 ded=1886 shr=1285 com=5947 | 7648_phys_0 ded=0 shr=0 com=40 || 0, 23676 MiB; 1, 20792 MiB
10:18:46 | 3c6c_phys_0 ded=23681 shr=96 com=23777 | 4ca2_phys_0 ded=20809 shr=86 com=20895 | 5c7c_phys_0 ded=1886 shr=1285 com=5947 | 7648_phys_0 ded=0 shr=0 com=40 || 0, 23676 MiB; 1, 20804 MiB
10:18:59 | 3c6c_phys_0 ded=23681 shr=96 com=23777 | 4ca2_phys_0 ded=20809 shr=86 com=20895 | 5c7c_phys_0 ded=1886 shr=1285 com=5947 | 7648_phys_0 ded=0 shr=0 com=40 || 0, 23676 MiB; 1, 20804 MiB
10:19:12 | 3c6c_phys_0 ded=23681 shr=96 com=23777 | 4ca2_phys_0 ded=20809 shr=86 com=20895 | 5c7c_phys_0 ded=1886 shr=1285 com=5947 | 7648_phys_0 ded=0 shr=0 com=40 || 0, 23676 MiB; 1, 20804 MiB
10:19:25 | 3c6c_phys_0 ded=23681 shr=96 com=23777 | 4ca2_phys_0 ded=20809 shr=86 com=20895 | 5c7c_phys_0 ded=1886 shr=1285 com=5947 | 7648_phys_0 ded=0 shr=0 com=40 || 0, 23676 MiB; 1, 20804 MiB
10:19:38 | 3c6c_phys_0 ded=23681 shr=96 com=23777 | 4ca2_phys_0 ded=20809 shr=86 com=20895 | 5c7c_phys_0 ded=1886 shr=1285 com=5947 | 7648_phys_0 ded=0 shr=0 com=40 || 0, 23676 MiB; 1, 20804 MiB
10:19:51 | 3c6c_phys_0 ded=23681 shr=96 com=23777 | 4ca2_phys_0 ded=20809 shr=86 com=20895 | 5c7c_phys_0 ded=1886 shr=1285 com=5947 | 7648_phys_0 ded=0 shr=0 com=40 || 0, 23676 MiB; 1, 20804 MiB
10:20:04 | 3c6c_phys_0 ded=23681 shr=96 com=23777 | 4ca2_phys_0 ded=20809 shr=86 com=20895 | 5c7c_phys_0 ded=1886 shr=1285 com=5947 | 7648_phys_0 ded=0 shr=0 com=40 || 0, 23676 MiB; 1, 20804 MiB
10:20:18 | 3c6c_phys_0 ded=23681 shr=96 com=23777 | 4ca2_phys_0 ded=20809 shr=86 com=20895 | 5c7c_phys_0 ded=1886 shr=1285 com=5947 | 7648_phys_0 ded=0 shr=0 com=40 || 0, 23676 MiB; 1, 20804 MiB
10:20:31 | 3c6c_phys_0 ded=23681 shr=96 com=23777 | 4ca2_phys_0 ded=20809 shr=86 com=20895 | 5c7c_phys_0 ded=1886 shr=1285 com=5947 | 7648_phys_0 ded=0 shr=0 com=40 || 0, 23676 MiB; 1, 20804 MiB
10:20:44 | 3c6c_phys_0 ded=23681 shr=96 com=23777 | 4ca2_phys_0 ded=20809 shr=86 com=20895 | 5c7c_phys_0 ded=1886 shr=1285 com=5947 | 7648_phys_0 ded=0 shr=0 com=40 || 0, 23676 MiB; 1, 20804 MiB
10:20:57 | 3c6c_phys_0 ded=23681 shr=96 com=23777 | 4ca2_phys_0 ded=20809 shr=86 com=20895 | 5c7c_phys_0 ded=1886 shr=1285 com=5947 | 7648_phys_0 ded=0 shr=0 com=40 || 0, 23676 MiB; 1, 20804 MiB
10:21:10 | 3c6c_phys_0 ded=23681 shr=96 com=23777 | 4ca2_phys_0 ded=20809 shr=86 com=20895 | 5c7c_phys_0 ded=1886 shr=1285 com=5947 | 7648_phys_0 ded=0 shr=0 com=40 || 0, 23676 MiB; 1, 20804 MiB
10:21:24 | 3c6c_phys_0 ded=23681 shr=96 com=23777 | 4ca2_phys_0 ded=20809 shr=86 com=20895 | 5c7c_phys_0 ded=1886 shr=1285 com=5947 | 7648_phys_0 ded=0 shr=0 com=40 || 0, 23676 MiB; 1, 20804 MiB
10:21:38 | 3c6c_phys_0 ded=23680 shr=96 com=23777 | 4ca2_phys_0 ded=4 shr=0 com=5 | 5c7c_phys_0 ded=1886 shr=1285 com=5947 | 7648_phys_0 ded=0 shr=0 com=40 || 0, 23676 MiB; 1, 0 MiB
10:21:51 | 3c6c_phys_0 ded=23681 shr=96 com=23777 | 4ca2_phys_0 ded=4 shr=86 com=15411 | 5c7c_phys_0 ded=1886 shr=1285 com=5947 | 7648_phys_0 ded=0 shr=0 com=40 || 0, 23676 MiB; 1, 15320 MiB
10:22:04 | 3c6c_phys_0 ded=23681 shr=96 com=23777 | 4ca2_phys_0 ded=15324 shr=86 com=15411 | 5c7c_phys_0 ded=1886 shr=1285 com=5947 | 7648_phys_0 ded=0 shr=0 com=40 || 0, 23676 MiB; 1, 15320 MiB
10:22:17 | 3c6c_phys_0 ded=23681 shr=96 com=23777 | 4ca2_phys_0 ded=15324 shr=86 com=15411 | 5c7c_phys_0 ded=1886 shr=1285 com=5947 | 7648_phys_0 ded=0 shr=0 com=40 || 0, 23676 MiB; 1, 15320 MiB
10:22:30 | 3c6c_phys_0 ded=23681 shr=96 com=23777 | 4ca2_phys_0 ded=15324 shr=86 com=15411 | 5c7c_phys_0 ded=1886 shr=1285 com=5947 | 7648_phys_0 ded=0 shr=0 com=40 || 0, 23676 MiB; 1, 15320 MiB
10:22:43 | 3c6c_phys_0 ded=23681 shr=96 com=23777 | 4ca2_phys_0 ded=15324 shr=86 com=15411 | 5c7c_phys_0 ded=1886 shr=1285 com=5947 | 7648_phys_0 ded=0 shr=0 com=40 || 0, 23676 MiB; 1, 15320 MiB
10:22:56 | 3c6c_phys_0 ded=23681 shr=96 com=23777 | 4ca2_phys_0 ded=15324 shr=86 com=15411 | 5c7c_phys_0 ded=1886 shr=1285 com=5947 | 7648_phys_0 ded=0 shr=0 com=40 || 0, 23676 MiB; 1, 15320 MiB
10:23:09 | 3c6c_phys_0 ded=23681 shr=96 com=23777 | 4ca2_phys_0 ded=21044 shr=86 com=21275 | 5c7c_phys_0 ded=1886 shr=1285 com=5947 | 7648_phys_0 ded=0 shr=0 com=40 || 0, 23676 MiB; 1, 21200 MiB
10:23:22 | 3c6c_phys_0 ded=23681 shr=96 com=23777 | 4ca2_phys_0 ded=24135 shr=5274 com=29409 | 5c7c_phys_0 ded=1886 shr=1285 com=5947 | 7648_phys_0 ded=0 shr=0 com=40 || 0, 23676 MiB; 1, 24120 MiB
10:23:36 | 3c6c_phys_0 ded=23681 shr=96 com=23777 | 4ca2_phys_0 ded=24135 shr=2186 com=18825 | 5c7c_phys_0 ded=1886 shr=1285 com=5947 | 7648_phys_0 ded=0 shr=0 com=40 || 0, 23676 MiB; 1, 16690 MiB
10:23:49 | 3c6c_phys_0 ded=23681 shr=96 com=23777 | 4ca2_phys_0 ded=16698 shr=2126 com=18825 | 5c7c_phys_0 ded=1886 shr=1285 com=5947 | 7648_phys_0 ded=0 shr=0 com=40 || 0, 23676 MiB; 1, 16690 MiB
10:24:02 | 3c6c_phys_0 ded=23681 shr=96 com=23777 | 4ca2_phys_0 ded=17206 shr=1998 com=19204 | 5c7c_phys_0 ded=1886 shr=1285 com=5947 | 7648_phys_0 ded=0 shr=0 com=40 || 0, 23676 MiB; 1, 17262 MiB
10:24:15 | 3c6c_phys_0 ded=23681 shr=96 com=23777 | 4ca2_phys_0 ded=17334 shr=1870 com=19204 | 5c7c_phys_0 ded=1886 shr=1285 com=5947 | 7648_phys_0 ded=0 shr=0 com=40 || 0, 23676 MiB; 1, 17326 MiB
10:24:28 | 3c6c_phys_0 ded=23681 shr=96 com=23777 | 4ca2_phys_0 ded=17440 shr=1764 com=19204 | 5c7c_phys_0 ded=1886 shr=1285 com=5947 | 7648_phys_0 ded=0 shr=0 com=40 || 0, 23676 MiB; 1, 17432 MiB
10:24:41 | 3c6c_phys_0 ded=23681 shr=96 com=23777 | 4ca2_phys_0 ded=17568 shr=1594 com=19204 | 5c7c_phys_0 ded=1886 shr=1285 com=5947 | 7648_phys_0 ded=0 shr=0 com=40 || 0, 23676 MiB; 1, 17602 MiB
10:24:54 | 3c6c_phys_0 ded=23681 shr=96 com=23777 | 4ca2_phys_0 ded=17623 shr=1580 com=19204 | 5c7c_phys_0 ded=1886 shr=1285 com=5947 | 7648_phys_0 ded=0 shr=0 com=40 || 0, 23676 MiB; 1, 17616 MiB
10:25:07 | 3c6c_phys_0 ded=23681 shr=96 com=23777 | 4ca2_phys_0 ded=18067 shr=1410 com=19479 | 5c7c_phys_0 ded=1886 shr=1285 com=5947 | 7648_phys_0 ded=0 shr=0 com=40 || 0, 23676 MiB; 1, 18062 MiB
10:25:20 | 3c6c_phys_0 ded=23681 shr=96 com=23777 | 4ca2_phys_0 ded=18159 shr=1258 com=19481 | 5c7c_phys_0 ded=1886 shr=1285 com=5947 | 7648_phys_0 ded=0 shr=0 com=40 || 0, 23676 MiB; 1, 18216 MiB
10:25:34 | 3c6c_phys_0 ded=23681 shr=96 com=23777 | 4ca2_phys_0 ded=18351 shr=1130 com=19481 | 5c7c_phys_0 ded=1886 shr=1285 com=5947 | 7648_phys_0 ded=0 shr=0 com=40 || 0, 23676 MiB; 1, 18344 MiB
10:25:47 | 3c6c_phys_0 ded=23681 shr=96 com=23777 | 4ca2_phys_0 ded=18772 shr=812 com=19108 | 5c7c_phys_0 ded=1886 shr=1285 com=5947 | 7648_phys_0 ded=0 shr=0 com=40 || 0, 23676 MiB; 1, 18290 MiB
10:26:00 | 3c6c_phys_0 ded=23681 shr=96 com=23777 | 4ca2_phys_0 ded=22250 shr=724 com=23020 | 5c7c_phys_0 ded=1886 shr=1285 com=5947 | 7648_phys_0 ded=0 shr=0 com=40 || 0, 23676 MiB; 1, 22286 MiB
10:26:13 | 3c6c_phys_0 ded=23681 shr=96 com=23777 | 4ca2_phys_0 ded=22903 shr=404 com=23308 | 5c7c_phys_0 ded=1886 shr=1285 com=5947 | 7648_phys_0 ded=0 shr=0 com=40 || 0, 23676 MiB; 1, 22898 MiB
10:26:26 | 3c6c_phys_0 ded=23681 shr=96 com=23777 | 4ca2_phys_0 ded=22903 shr=404 com=23308 | 5c7c_phys_0 ded=1873 shr=1286 com=5941 | 7648_phys_0 ded=0 shr=0 com=40 || 0, 23676 MiB; 1, 22918 MiB
10:26:39 | 3c6c_phys_0 ded=23681 shr=96 com=23777 | 4ca2_phys_0 ded=23221 shr=86 com=23307 | 5c7c_phys_0 ded=1873 shr=1286 com=5941 | 7648_phys_0 ded=0 shr=0 com=40 || 0, 23676 MiB; 1, 23216 MiB
10:26:52 | 3c6c_phys_0 ded=23681 shr=96 com=23777 | 4ca2_phys_0 ded=23221 shr=86 com=23307 | 5c7c_phys_0 ded=1871 shr=1283 com=5931 | 7648_phys_0 ded=0 shr=0 com=40 || 0, 23676 MiB; 1, 23216 MiB
10:27:05 | 3c6c_phys_0 ded=23681 shr=96 com=23777 | 4ca2_phys_0 ded=23229 shr=86 com=23315 | 5c7c_phys_0 ded=1871 shr=1283 com=5931 | 7648_phys_0 ded=0 shr=0 com=40 || 0, 23676 MiB; 1, 23224 MiB
10:27:18 | 3c6c_phys_0 ded=23681 shr=96 com=23777 | 4ca2_phys_0 ded=23229 shr=86 com=23315 | 5c7c_phys_0 ded=1871 shr=1283 com=5931 | 7648_phys_0 ded=0 shr=0 com=40 || 0, 23676 MiB; 1, 23224 MiB
10:27:32 | 3c6c_phys_0 ded=23681 shr=96 com=23777 | 4ca2_phys_0 ded=23229 shr=86 com=23315 | 5c7c_phys_0 ded=1871 shr=1283 com=5931 | 7648_phys_0 ded=0 shr=0 com=40 || 0, 23676 MiB; 1, 23224 MiB
10:27:45 | 3c6c_phys_0 ded=23681 shr=96 com=23777 | 4ca2_phys_0 ded=23229 shr=86 com=23315 | 5c7c_phys_0 ded=1871 shr=1283 com=5931 | 7648_phys_0 ded=0 shr=0 com=40 || 0, 23676 MiB; 1, 23224 MiB
10:27:58 | 3c6c_phys_0 ded=23681 shr=96 com=23777 | 4ca2_phys_0 ded=23229 shr=86 com=23315 | 5c7c_phys_0 ded=1871 shr=1283 com=5931 | 7648_phys_0 ded=0 shr=0 com=40 || 0, 23676 MiB; 1, 23224 MiB
10:28:11 | 3c6c_phys_0 ded=23681 shr=96 com=23777 | 4ca2_phys_0 ded=23229 shr=86 com=23315 | 5c7c_phys_0 ded=1871 shr=1283 com=5931 | 7648_phys_0 ded=0 shr=0 com=40 || 0, 23676 MiB; 1, 23224 MiB
10:28:24 | 3c6c_phys_0 ded=23681 shr=96 com=23777 | 4ca2_phys_0 ded=23229 shr=86 com=23315 | 5c7c_phys_0 ded=1871 shr=1283 com=5931 | 7648_phys_0 ded=0 shr=0 com=40 || 0, 23676 MiB; 1, 23224 MiB
10:28:37 | 3c6c_phys_0 ded=23681 shr=96 com=23777 | 4ca2_phys_0 ded=23229 shr=86 com=23315 | 5c7c_phys_0 ded=1871 shr=1283 com=5931 | 7648_phys_0 ded=0 shr=0 com=40 || 0, 23676 MiB; 1, 23224 MiB
10:28:50 | 3c6c_phys_0 ded=23681 shr=96 com=23777 | 4ca2_phys_0 ded=23229 shr=86 com=23315 | 5c7c_phys_0 ded=1871 shr=1283 com=5931 | 7648_phys_0 ded=0 shr=0 com=40 || 0, 23676 MiB; 1, 23224 MiB
10:29:03 | 3c6c_phys_0 ded=23681 shr=96 com=23777 | 4ca2_phys_0 ded=23229 shr=86 com=23315 | 5c7c_phys_0 ded=1871 shr=1283 com=5931 | 7648_phys_0 ded=0 shr=0 com=40 || 0, 23676 MiB; 1, 23224 MiB
10:29:16 | 3c6c_phys_0 ded=23681 shr=96 com=23777 | 4ca2_phys_0 ded=23229 shr=86 com=23315 | 5c7c_phys_0 ded=1871 shr=1283 com=5931 | 7648_phys_0 ded=0 shr=0 com=40 || 0, 23676 MiB; 1, 23224 MiB
10:29:29 | 3c6c_phys_0 ded=23681 shr=96 com=23777 | 4ca2_phys_0 ded=23229 shr=86 com=23315 | 5c7c_phys_0 ded=1871 shr=1283 com=5931 | 7648_phys_0 ded=0 shr=0 com=40 || 0, 23676 MiB; 1, 23224 MiB
